Source,Target,Weight,Country
Shakib Al,CA Lynn,15,Bangladesh
Shakib Al,SR Watson,15,Bangladesh
Shakib Al,HH Pandya,15,Bangladesh
Shakib Al,JJ Bumrah,15,Bangladesh
Shakib Al,A Nehra,15,Bangladesh
Shakib Al,SE Marsh,15,Bangladesh
Shakib Al,GJ Maxwell,15,Bangladesh
Shakib Al,AJ Tye,15,Bangladesh
Shakib Al,AM Rahane,15,Bangladesh
Shakib Al,S Prasanna,15,Bangladesh
Shakib Al,JJ Roy,15,Bangladesh
Shakib Al,EJG Morgan,15,Bangladesh
Shakib Al,JC Buttler,15,Bangladesh
Shakib Al,CJ Jordan,15,Bangladesh
Shakib Al,AU Rashid,15,Bangladesh
Shakib Al,DJ Willey,15,Bangladesh
Shakib Al,HM Amla,15,Bangladesh
Shakib Al,AB de,15,Bangladesh
Shakib Al,DA Miller,15,Bangladesh
Shakib Al,D Wiese,15,Bangladesh
Shakib Al,CH Morris,15,Bangladesh
Shakib Al,KJ Abbott,15,Bangladesh
Shakib Al,Imran Tahir,15,Bangladesh
Shakib Al,SW Billings,15,Bangladesh
Shakib Al,SL Malinga,15,Bangladesh
Shakib Al,Mohammad Sami,15,Bangladesh
Shakib Al,B Kumar,15,Bangladesh
Shakib Al,A Zampa,15,Bangladesh
Shakib Al,F Behardien,15,Bangladesh
Shakib Al,J Charles,15,Bangladesh
Shakib Al,CH Gayle,15,Bangladesh
Shakib Al,MN Samuels,15,Bangladesh
Shakib Al,DJ Bravo,15,Bangladesh
Shakib Al,AD Russell,15,Bangladesh
Shakib Al,DJG Sammy,15,Bangladesh
Shakib Al,CR Brathwaite,15,Bangladesh
Shakib Al,S Badree,15,Bangladesh
Shakib Al,ADS Fletcher,15,Bangladesh
Shakib Al,LE Plunkett,15,Bangladesh
Shakib Al,E Lewis,15,Bangladesh
Shakib Al,LMP Simmons,15,Bangladesh
Shakib Al,R Dhawan,15,Bangladesh
Shakib Al,JD Unadkat,15,Bangladesh
Shakib Al,YS Chahal,15,Bangladesh
Shakib Al,DS Kulkarni,15,Bangladesh
Shakib Al,LA Dawson,15,Bangladesh
Shakib Al,TS Mills,15,Bangladesh
Shakib Al,KA Pollard,15,Bangladesh
Shakib Al,SP Narine,15,Bangladesh
Shakib Al,A Mishra,15,Bangladesh
Shakib Al,GJ Bailey,15,Bangladesh
Shakib Al,MC Henriques,15,Bangladesh
Shakib Al,Babar Azam,15,Bangladesh
Shakib Al,Sohail Tanvir,15,Bangladesh
Shakib Al,Hasan Ali,15,Bangladesh
Shakib Al,CAK Walton,15,Bangladesh
Shakib Al,KOK Williams,15,Bangladesh
Shakib Al,Rumman Raees,15,Bangladesh
Shakib Al,Rubel Hossain,15,Bangladesh
Shakib Al,JDS Neesham,15,Bangladesh
Shakib Al,JT Smuts,15,Bangladesh
Shakib Al,M Klinger,15,Bangladesh
Shakib Al,Kamran Akmal,15,Bangladesh
Shakib Al,Shadab Khan,15,Bangladesh
Shakib Al,T Shamsi,15,Bangladesh
Shakib Al,DJ Malan,15,Bangladesh
Shakib Al,KD Karthik,15,Bangladesh
Shakib Al,Kuldeep Yadav,15,Bangladesh
Shakib Al,Sohail Khan,15,Bangladesh
Shakib Al,DT Christian,15,Bangladesh
Mahmudullah,Mashrafe Mortaza,15,Bangladesh
Mahmudullah,Al-Amin Hossain,15,Bangladesh
Mahmudullah,Mustafizur Rahman,15,Bangladesh
Mahmudullah,Taskin Ahmed,15,Bangladesh
Mahmudullah,RG Sharma,15,Bangladesh
Mahmudullah,S Dhawan,15,Bangladesh
Mahmudullah,V Kohli,15,Bangladesh
Mahmudullah,SK Raina,15,Bangladesh
Mahmudullah,MS Dhoni,15,Bangladesh
Mahmudullah,AJ Finch,15,Bangladesh
Mahmudullah,DA Warner,15,Bangladesh
Mahmudullah,SPD Smith,15,Bangladesh
Mahmudullah,CA Lynn,15,Bangladesh
Mahmudullah,SR Watson,15,Bangladesh
Mahmudullah,HH Pandya,15,Bangladesh
Mahmudullah,JJ Bumrah,15,Bangladesh
Mahmudullah,A Nehra,15,Bangladesh
Mahmudullah,SE Marsh,15,Bangladesh
Mahmudullah,GJ Maxwell,15,Bangladesh
Mahmudullah,AJ Tye,15,Bangladesh
Mahmudullah,AM Rahane,15,Bangladesh
Mahmudullah,S Prasanna,15,Bangladesh
Mahmudullah,JJ Roy,15,Bangladesh
Mahmudullah,EJG Morgan,15,Bangladesh
Mahmudullah,JC Buttler,15,Bangladesh
Mahmudullah,CJ Jordan,15,Bangladesh
Mahmudullah,AU Rashid,15,Bangladesh
Mahmudullah,DJ Willey,15,Bangladesh
Mahmudullah,HM Amla,15,Bangladesh
Mahmudullah,AB de,15,Bangladesh
Mahmudullah,DA Miller,15,Bangladesh
Mahmudullah,D Wiese,15,Bangladesh
Mahmudullah,CH Morris,15,Bangladesh
Mahmudullah,KJ Abbott,15,Bangladesh
Mahmudullah,Imran Tahir,15,Bangladesh
Mahmudullah,SW Billings,15,Bangladesh
Mahmudullah,SL Malinga,15,Bangladesh
Mahmudullah,Mohammad Sami,15,Bangladesh
Mahmudullah,B Kumar,15,Bangladesh
Mahmudullah,A Zampa,15,Bangladesh
Mahmudullah,F Behardien,15,Bangladesh
Mahmudullah,J Charles,15,Bangladesh
Mahmudullah,CH Gayle,15,Bangladesh
Mahmudullah,MN Samuels,15,Bangladesh
Mahmudullah,DJ Bravo,15,Bangladesh
Mahmudullah,AD Russell,15,Bangladesh
Mahmudullah,DJG Sammy,15,Bangladesh
Mahmudullah,CR Brathwaite,15,Bangladesh
Mahmudullah,S Badree,15,Bangladesh
Mahmudullah,ADS Fletcher,15,Bangladesh
Mahmudullah,LE Plunkett,15,Bangladesh
Mahmudullah,E Lewis,15,Bangladesh
Mahmudullah,LMP Simmons,15,Bangladesh
Mahmudullah,R Dhawan,15,Bangladesh
Mahmudullah,JD Unadkat,15,Bangladesh
Mahmudullah,YS Chahal,15,Bangladesh
Mahmudullah,DS Kulkarni,15,Bangladesh
Mahmudullah,LA Dawson,15,Bangladesh
Mahmudullah,TS Mills,15,Bangladesh
Mahmudullah,KA Pollard,15,Bangladesh
Mahmudullah,SP Narine,15,Bangladesh
Mahmudullah,A Mishra,15,Bangladesh
Mahmudullah,GJ Bailey,15,Bangladesh
Mahmudullah,MC Henriques,15,Bangladesh
Mahmudullah,Babar Azam,15,Bangladesh
Mahmudullah,Sohail Tanvir,15,Bangladesh
Mahmudullah,Hasan Ali,15,Bangladesh
Mahmudullah,CAK Walton,15,Bangladesh
Mahmudullah,KOK Williams,15,Bangladesh
Mahmudullah,Rumman Raees,15,Bangladesh
Mahmudullah,Rubel Hossain,15,Bangladesh
Mahmudullah,JDS Neesham,15,Bangladesh
Mahmudullah,JT Smuts,15,Bangladesh
Mahmudullah,M Klinger,15,Bangladesh
Mahmudullah,Kamran Akmal,15,Bangladesh
Mahmudullah,Shadab Khan,15,Bangladesh
Mahmudullah,T Shamsi,15,Bangladesh
Mahmudullah,DJ Malan,15,Bangladesh
Mahmudullah,KD Karthik,15,Bangladesh
Mahmudullah,Kuldeep Yadav,15,Bangladesh
Mahmudullah,Sohail Khan,15,Bangladesh
Mahmudullah,DT Christian,15,Bangladesh
Mashrafe Mortaza,Al-Amin Hossain,13,Bangladesh
Mashrafe Mortaza,Mustafizur Rahman,13,Bangladesh
Mashrafe Mortaza,Taskin Ahmed,13,Bangladesh
Mashrafe Mortaza,RG Sharma,13,Bangladesh
Mashrafe Mortaza,S Dhawan,13,Bangladesh
Mashrafe Mortaza,V Kohli,13,Bangladesh
Mashrafe Mortaza,SK Raina,13,Bangladesh
Mashrafe Mortaza,MS Dhoni,13,Bangladesh
Mashrafe Mortaza,AJ Finch,13,Bangladesh
Mashrafe Mortaza,DA Warner,13,Bangladesh
Mashrafe Mortaza,SPD Smith,13,Bangladesh
Mashrafe Mortaza,CA Lynn,13,Bangladesh
Mashrafe Mortaza,SR Watson,13,Bangladesh
Mashrafe Mortaza,HH Pandya,13,Bangladesh
Mashrafe Mortaza,JJ Bumrah,13,Bangladesh
Mashrafe Mortaza,A Nehra,13,Bangladesh
Mashrafe Mortaza,SE Marsh,13,Bangladesh
Mashrafe Mortaza,GJ Maxwell,13,Bangladesh
Mashrafe Mortaza,AJ Tye,13,Bangladesh
Mashrafe Mortaza,AM Rahane,13,Bangladesh
Mashrafe Mortaza,S Prasanna,13,Bangladesh
Mashrafe Mortaza,JJ Roy,13,Bangladesh
Mashrafe Mortaza,EJG Morgan,13,Bangladesh
Mashrafe Mortaza,JC Buttler,13,Bangladesh
Mashrafe Mortaza,CJ Jordan,13,Bangladesh
Mashrafe Mortaza,AU Rashid,13,Bangladesh
Mashrafe Mortaza,DJ Willey,13,Bangladesh
Mashrafe Mortaza,HM Amla,13,Bangladesh
Mashrafe Mortaza,AB de,13,Bangladesh
Mashrafe Mortaza,DA Miller,13,Bangladesh
Mashrafe Mortaza,D Wiese,13,Bangladesh
Mashrafe Mortaza,CH Morris,13,Bangladesh
Mashrafe Mortaza,KJ Abbott,13,Bangladesh
Mashrafe Mortaza,Imran Tahir,13,Bangladesh
Mashrafe Mortaza,SW Billings,13,Bangladesh
Mashrafe Mortaza,SL Malinga,13,Bangladesh
Mashrafe Mortaza,Mohammad Sami,13,Bangladesh
Mashrafe Mortaza,B Kumar,13,Bangladesh
Mashrafe Mortaza,A Zampa,13,Bangladesh
Mashrafe Mortaza,F Behardien,13,Bangladesh
Mashrafe Mortaza,J Charles,13,Bangladesh
Mashrafe Mortaza,CH Gayle,13,Bangladesh
Mashrafe Mortaza,MN Samuels,13,Bangladesh
Mashrafe Mortaza,DJ Bravo,13,Bangladesh
Mashrafe Mortaza,AD Russell,13,Bangladesh
Mashrafe Mortaza,DJG Sammy,13,Bangladesh
Mashrafe Mortaza,CR Brathwaite,13,Bangladesh
Mashrafe Mortaza,S Badree,13,Bangladesh
Mashrafe Mortaza,ADS Fletcher,13,Bangladesh
Mashrafe Mortaza,LE Plunkett,13,Bangladesh
Mashrafe Mortaza,E Lewis,13,Bangladesh
Mashrafe Mortaza,LMP Simmons,13,Bangladesh
Mashrafe Mortaza,R Dhawan,13,Bangladesh
Mashrafe Mortaza,JD Unadkat,13,Bangladesh
Mashrafe Mortaza,YS Chahal,13,Bangladesh
Mashrafe Mortaza,DS Kulkarni,13,Bangladesh
Mashrafe Mortaza,LA Dawson,13,Bangladesh
Mashrafe Mortaza,TS Mills,13,Bangladesh
Mashrafe Mortaza,KA Pollard,13,Bangladesh
Mashrafe Mortaza,SP Narine,13,Bangladesh
Mashrafe Mortaza,A Mishra,13,Bangladesh
Mashrafe Mortaza,GJ Bailey,13,Bangladesh
Mashrafe Mortaza,MC Henriques,13,Bangladesh
Mashrafe Mortaza,Babar Azam,13,Bangladesh
Mashrafe Mortaza,Sohail Tanvir,13,Bangladesh
Mashrafe Mortaza,Hasan Ali,13,Bangladesh
Mashrafe Mortaza,CAK Walton,13,Bangladesh
Mashrafe Mortaza,KOK Williams,13,Bangladesh
Mashrafe Mortaza,Rumman Raees,13,Bangladesh
Mashrafe Mortaza,Rubel Hossain,13,Bangladesh
Mashrafe Mortaza,JDS Neesham,13,Bangladesh
Mashrafe Mortaza,JT Smuts,13,Bangladesh
Mashrafe Mortaza,M Klinger,13,Bangladesh
Mashrafe Mortaza,Kamran Akmal,13,Bangladesh
Mashrafe Mortaza,Shadab Khan,13,Bangladesh
Mashrafe Mortaza,T Shamsi,13,Bangladesh
Mashrafe Mortaza,DJ Malan,13,Bangladesh
Mashrafe Mortaza,KD Karthik,13,Bangladesh
Mashrafe Mortaza,Kuldeep Yadav,13,Bangladesh
Mashrafe Mortaza,Sohail Khan,13,Bangladesh
Mashrafe Mortaza,DT Christian,13,Bangladesh
Al-Amin Hossain,Mustafizur Rahman,8,Bangladesh
Al-Amin Hossain,Taskin Ahmed,8,Bangladesh
Al-Amin Hossain,RG Sharma,8,Bangladesh
Al-Amin Hossain,S Dhawan,8,Bangladesh
Al-Amin Hossain,V Kohli,8,Bangladesh
Al-Amin Hossain,SK Raina,8,Bangladesh
Al-Amin Hossain,MS Dhoni,8,Bangladesh
Al-Amin Hossain,AJ Finch,8,Bangladesh
Al-Amin Hossain,DA Warner,8,Bangladesh
Al-Amin Hossain,SPD Smith,8,Bangladesh
Al-Amin Hossain,CA Lynn,8,Bangladesh
Al-Amin Hossain,SR Watson,8,Bangladesh
Al-Amin Hossain,HH Pandya,8,Bangladesh
Al-Amin Hossain,JJ Bumrah,8,Bangladesh
Al-Amin Hossain,A Nehra,8,Bangladesh
Al-Amin Hossain,SE Marsh,8,Bangladesh
Al-Amin Hossain,GJ Maxwell,8,Bangladesh
Al-Amin Hossain,AJ Tye,8,Bangladesh
Al-Amin Hossain,AM Rahane,8,Bangladesh
Al-Amin Hossain,S Prasanna,8,Bangladesh
Al-Amin Hossain,JJ Roy,8,Bangladesh
Al-Amin Hossain,EJG Morgan,8,Bangladesh
Al-Amin Hossain,JC Buttler,8,Bangladesh
Al-Amin Hossain,CJ Jordan,8,Bangladesh
Al-Amin Hossain,AU Rashid,8,Bangladesh
Al-Amin Hossain,DJ Willey,8,Bangladesh
Al-Amin Hossain,HM Amla,8,Bangladesh
Al-Amin Hossain,AB de,8,Bangladesh
Al-Amin Hossain,DA Miller,8,Bangladesh
Al-Amin Hossain,D Wiese,8,Bangladesh
Al-Amin Hossain,CH Morris,8,Bangladesh
Al-Amin Hossain,KJ Abbott,8,Bangladesh
Al-Amin Hossain,Imran Tahir,8,Bangladesh
Al-Amin Hossain,SW Billings,8,Bangladesh
Al-Amin Hossain,SL Malinga,8,Bangladesh
Al-Amin Hossain,Mohammad Sami,8,Bangladesh
Al-Amin Hossain,B Kumar,8,Bangladesh
Al-Amin Hossain,A Zampa,8,Bangladesh
Al-Amin Hossain,F Behardien,8,Bangladesh
Al-Amin Hossain,J Charles,8,Bangladesh
Al-Amin Hossain,CH Gayle,8,Bangladesh
Al-Amin Hossain,MN Samuels,8,Bangladesh
Al-Amin Hossain,DJ Bravo,8,Bangladesh
Al-Amin Hossain,AD Russell,8,Bangladesh
Al-Amin Hossain,DJG Sammy,8,Bangladesh
Al-Amin Hossain,CR Brathwaite,8,Bangladesh
Al-Amin Hossain,S Badree,8,Bangladesh
Al-Amin Hossain,ADS Fletcher,8,Bangladesh
Al-Amin Hossain,LE Plunkett,8,Bangladesh
Al-Amin Hossain,E Lewis,8,Bangladesh
Al-Amin Hossain,LMP Simmons,8,Bangladesh
Al-Amin Hossain,R Dhawan,8,Bangladesh
Al-Amin Hossain,JD Unadkat,8,Bangladesh
Al-Amin Hossain,YS Chahal,8,Bangladesh
Al-Amin Hossain,DS Kulkarni,8,Bangladesh
Al-Amin Hossain,LA Dawson,8,Bangladesh
Al-Amin Hossain,TS Mills,8,Bangladesh
Al-Amin Hossain,KA Pollard,8,Bangladesh
Al-Amin Hossain,SP Narine,8,Bangladesh
Al-Amin Hossain,A Mishra,8,Bangladesh
Al-Amin Hossain,GJ Bailey,8,Bangladesh
Al-Amin Hossain,MC Henriques,8,Bangladesh
Al-Amin Hossain,Babar Azam,8,Bangladesh
Al-Amin Hossain,Sohail Tanvir,8,Bangladesh
Al-Amin Hossain,Hasan Ali,8,Bangladesh
Al-Amin Hossain,CAK Walton,8,Bangladesh
Al-Amin Hossain,KOK Williams,8,Bangladesh
Al-Amin Hossain,Rumman Raees,8,Bangladesh
Al-Amin Hossain,Rubel Hossain,8,Bangladesh
Al-Amin Hossain,JDS Neesham,8,Bangladesh
Al-Amin Hossain,JT Smuts,8,Bangladesh
Al-Amin Hossain,M Klinger,8,Bangladesh
Al-Amin Hossain,Kamran Akmal,8,Bangladesh
Al-Amin Hossain,Shadab Khan,8,Bangladesh
Al-Amin Hossain,T Shamsi,8,Bangladesh
Al-Amin Hossain,DJ Malan,8,Bangladesh
Al-Amin Hossain,KD Karthik,8,Bangladesh
Al-Amin Hossain,Kuldeep Yadav,8,Bangladesh
Al-Amin Hossain,Sohail Khan,8,Bangladesh
Al-Amin Hossain,DT Christian,8,Bangladesh
Mustafizur Rahman,Taskin Ahmed,9,Bangladesh
Mustafizur Rahman,RG Sharma,9,Bangladesh
Mustafizur Rahman,S Dhawan,9,Bangladesh
Mustafizur Rahman,V Kohli,9,Bangladesh
Mustafizur Rahman,SK Raina,9,Bangladesh
Mustafizur Rahman,MS Dhoni,9,Bangladesh
Mustafizur Rahman,AJ Finch,9,Bangladesh
Mustafizur Rahman,DA Warner,9,Bangladesh
Mustafizur Rahman,SPD Smith,9,Bangladesh
Mustafizur Rahman,CA Lynn,9,Bangladesh
Mustafizur Rahman,SR Watson,9,Bangladesh
Mustafizur Rahman,HH Pandya,9,Bangladesh
Mustafizur Rahman,JJ Bumrah,9,Bangladesh
Mustafizur Rahman,A Nehra,9,Bangladesh
Mustafizur Rahman,SE Marsh,9,Bangladesh
Mustafizur Rahman,GJ Maxwell,9,Bangladesh
Mustafizur Rahman,AJ Tye,9,Bangladesh
Mustafizur Rahman,AM Rahane,9,Bangladesh
Mustafizur Rahman,S Prasanna,9,Bangladesh
Mustafizur Rahman,JJ Roy,9,Bangladesh
Mustafizur Rahman,EJG Morgan,9,Bangladesh
Mustafizur Rahman,JC Buttler,9,Bangladesh
Mustafizur Rahman,CJ Jordan,9,Bangladesh
Mustafizur Rahman,AU Rashid,9,Bangladesh
Mustafizur Rahman,DJ Willey,9,Bangladesh
Mustafizur Rahman,HM Amla,9,Bangladesh
Mustafizur Rahman,AB de,9,Bangladesh
Mustafizur Rahman,DA Miller,9,Bangladesh
Mustafizur Rahman,D Wiese,9,Bangladesh
Mustafizur Rahman,CH Morris,9,Bangladesh
Mustafizur Rahman,KJ Abbott,9,Bangladesh
Mustafizur Rahman,Imran Tahir,9,Bangladesh
Mustafizur Rahman,SW Billings,9,Bangladesh
Mustafizur Rahman,SL Malinga,9,Bangladesh
Mustafizur Rahman,Mohammad Sami,9,Bangladesh
Mustafizur Rahman,B Kumar,9,Bangladesh
Mustafizur Rahman,A Zampa,9,Bangladesh
Mustafizur Rahman,F Behardien,9,Bangladesh
Mustafizur Rahman,J Charles,9,Bangladesh
Mustafizur Rahman,CH Gayle,9,Bangladesh
Mustafizur Rahman,MN Samuels,9,Bangladesh
Mustafizur Rahman,DJ Bravo,9,Bangladesh
Mustafizur Rahman,AD Russell,9,Bangladesh
Mustafizur Rahman,DJG Sammy,9,Bangladesh
Mustafizur Rahman,CR Brathwaite,9,Bangladesh
Mustafizur Rahman,S Badree,9,Bangladesh
Mustafizur Rahman,ADS Fletcher,9,Bangladesh
Mustafizur Rahman,LE Plunkett,9,Bangladesh
Mustafizur Rahman,E Lewis,9,Bangladesh
Mustafizur Rahman,LMP Simmons,9,Bangladesh
Mustafizur Rahman,R Dhawan,9,Bangladesh
Mustafizur Rahman,JD Unadkat,9,Bangladesh
Mustafizur Rahman,YS Chahal,9,Bangladesh
Mustafizur Rahman,DS Kulkarni,9,Bangladesh
Mustafizur Rahman,LA Dawson,9,Bangladesh
Mustafizur Rahman,TS Mills,9,Bangladesh
Mustafizur Rahman,KA Pollard,9,Bangladesh
Mustafizur Rahman,SP Narine,9,Bangladesh
Mustafizur Rahman,A Mishra,9,Bangladesh
Mustafizur Rahman,GJ Bailey,9,Bangladesh
Mustafizur Rahman,MC Henriques,9,Bangladesh
Mustafizur Rahman,Babar Azam,9,Bangladesh
Mustafizur Rahman,Sohail Tanvir,9,Bangladesh
Mustafizur Rahman,Hasan Ali,9,Bangladesh
Mustafizur Rahman,CAK Walton,9,Bangladesh
Mustafizur Rahman,KOK Williams,9,Bangladesh
Mustafizur Rahman,Rumman Raees,9,Bangladesh
Mustafizur Rahman,Rubel Hossain,9,Bangladesh
Mustafizur Rahman,JDS Neesham,9,Bangladesh
Mustafizur Rahman,JT Smuts,9,Bangladesh
Mustafizur Rahman,M Klinger,9,Bangladesh
Mustafizur Rahman,Kamran Akmal,9,Bangladesh
Mustafizur Rahman,Shadab Khan,9,Bangladesh
Mustafizur Rahman,T Shamsi,9,Bangladesh
Mustafizur Rahman,DJ Malan,9,Bangladesh
Mustafizur Rahman,KD Karthik,9,Bangladesh
Mustafizur Rahman,Kuldeep Yadav,9,Bangladesh
Mustafizur Rahman,Sohail Khan,9,Bangladesh
Mustafizur Rahman,DT Christian,9,Bangladesh
Taskin Ahmed,RG Sharma,9,Bangladesh
Taskin Ahmed,S Dhawan,9,Bangladesh
Taskin Ahmed,V Kohli,9,Bangladesh
Taskin Ahmed,SK Raina,9,Bangladesh
Taskin Ahmed,MS Dhoni,9,Bangladesh
Taskin Ahmed,AJ Finch,9,Bangladesh
Taskin Ahmed,DA Warner,9,Bangladesh
Taskin Ahmed,SPD Smith,9,Bangladesh
Taskin Ahmed,CA Lynn,9,Bangladesh
Taskin Ahmed,SR Watson,9,Bangladesh
Taskin Ahmed,HH Pandya,9,Bangladesh
Taskin Ahmed,JJ Bumrah,9,Bangladesh
Taskin Ahmed,A Nehra,9,Bangladesh
Taskin Ahmed,SE Marsh,9,Bangladesh
Taskin Ahmed,GJ Maxwell,9,Bangladesh
Taskin Ahmed,AJ Tye,9,Bangladesh
Taskin Ahmed,AM Rahane,9,Bangladesh
Taskin Ahmed,S Prasanna,9,Bangladesh
Taskin Ahmed,JJ Roy,9,Bangladesh
Taskin Ahmed,EJG Morgan,9,Bangladesh
Taskin Ahmed,JC Buttler,9,Bangladesh
Taskin Ahmed,CJ Jordan,9,Bangladesh
Taskin Ahmed,AU Rashid,9,Bangladesh
Taskin Ahmed,DJ Willey,9,Bangladesh
Taskin Ahmed,HM Amla,9,Bangladesh
Taskin Ahmed,AB de,9,Bangladesh
Taskin Ahmed,DA Miller,9,Bangladesh
Taskin Ahmed,D Wiese,9,Bangladesh
Taskin Ahmed,CH Morris,9,Bangladesh
Taskin Ahmed,KJ Abbott,9,Bangladesh
Taskin Ahmed,Imran Tahir,9,Bangladesh
Taskin Ahmed,SW Billings,9,Bangladesh
Taskin Ahmed,SL Malinga,9,Bangladesh
Taskin Ahmed,Mohammad Sami,9,Bangladesh
Taskin Ahmed,B Kumar,9,Bangladesh
Taskin Ahmed,A Zampa,9,Bangladesh
Taskin Ahmed,F Behardien,9,Bangladesh
Taskin Ahmed,J Charles,9,Bangladesh
Taskin Ahmed,CH Gayle,9,Bangladesh
Taskin Ahmed,MN Samuels,9,Bangladesh
Taskin Ahmed,DJ Bravo,9,Bangladesh
Taskin Ahmed,AD Russell,9,Bangladesh
Taskin Ahmed,DJG Sammy,9,Bangladesh
Taskin Ahmed,CR Brathwaite,9,Bangladesh
Taskin Ahmed,S Badree,9,Bangladesh
Taskin Ahmed,ADS Fletcher,9,Bangladesh
Taskin Ahmed,LE Plunkett,9,Bangladesh
Taskin Ahmed,E Lewis,9,Bangladesh
Taskin Ahmed,LMP Simmons,9,Bangladesh
Taskin Ahmed,R Dhawan,9,Bangladesh
Taskin Ahmed,JD Unadkat,9,Bangladesh
Taskin Ahmed,YS Chahal,9,Bangladesh
Taskin Ahmed,DS Kulkarni,9,Bangladesh
Taskin Ahmed,LA Dawson,9,Bangladesh
Taskin Ahmed,TS Mills,9,Bangladesh
Taskin Ahmed,KA Pollard,9,Bangladesh
Taskin Ahmed,SP Narine,9,Bangladesh
Taskin Ahmed,A Mishra,9,Bangladesh
Taskin Ahmed,GJ Bailey,9,Bangladesh
Taskin Ahmed,MC Henriques,9,Bangladesh
Taskin Ahmed,Babar Azam,9,Bangladesh
Taskin Ahmed,Sohail Tanvir,9,Bangladesh
Taskin Ahmed,Hasan Ali,9,Bangladesh
Taskin Ahmed,CAK Walton,9,Bangladesh
Taskin Ahmed,KOK Williams,9,Bangladesh
Taskin Ahmed,Rumman Raees,9,Bangladesh
Taskin Ahmed,Rubel Hossain,9,Bangladesh
Taskin Ahmed,JDS Neesham,9,Bangladesh
Taskin Ahmed,JT Smuts,9,Bangladesh
Taskin Ahmed,M Klinger,9,Bangladesh
Taskin Ahmed,Kamran Akmal,9,Bangladesh
Taskin Ahmed,Shadab Khan,9,Bangladesh
Taskin Ahmed,T Shamsi,9,Bangladesh
Taskin Ahmed,DJ Malan,9,Bangladesh
Taskin Ahmed,KD Karthik,9,Bangladesh
Taskin Ahmed,Kuldeep Yadav,9,Bangladesh
Taskin Ahmed,Sohail Khan,9,Bangladesh
Taskin Ahmed,DT Christian,9,Bangladesh
RG Sharma,S Dhawan,26,India
RG Sharma,V Kohli,26,India
RG Sharma,SK Raina,26,India
RG Sharma,MS Dhoni,26,India
RG Sharma,AJ Finch,26,India
RG Sharma,DA Warner,26,India
RG Sharma,SPD Smith,26,India
RG Sharma,CA Lynn,26,India
RG Sharma,SR Watson,26,India
RG Sharma,HH Pandya,26,India
RG Sharma,JJ Bumrah,26,India
RG Sharma,A Nehra,26,India
RG Sharma,SE Marsh,26,India
RG Sharma,GJ Maxwell,26,India
RG Sharma,AJ Tye,26,India
RG Sharma,AM Rahane,26,India
RG Sharma,S Prasanna,26,India
RG Sharma,JJ Roy,26,India
RG Sharma,EJG Morgan,26,India
RG Sharma,JC Buttler,26,India
RG Sharma,CJ Jordan,26,India
RG Sharma,AU Rashid,26,India
RG Sharma,DJ Willey,26,India
RG Sharma,HM Amla,26,India
RG Sharma,AB de,26,India
RG Sharma,DA Miller,26,India
RG Sharma,D Wiese,26,India
RG Sharma,CH Morris,26,India
RG Sharma,KJ Abbott,26,India
RG Sharma,Imran Tahir,26,India
RG Sharma,SW Billings,26,India
RG Sharma,SL Malinga,26,India
RG Sharma,Mohammad Sami,26,India
RG Sharma,B Kumar,26,India
RG Sharma,A Zampa,26,India
RG Sharma,F Behardien,26,India
RG Sharma,J Charles,26,India
RG Sharma,CH Gayle,26,India
RG Sharma,MN Samuels,26,India
RG Sharma,DJ Bravo,26,India
RG Sharma,AD Russell,26,India
RG Sharma,DJG Sammy,26,India
RG Sharma,CR Brathwaite,26,India
RG Sharma,S Badree,26,India
RG Sharma,ADS Fletcher,26,India
RG Sharma,LE Plunkett,26,India
RG Sharma,E Lewis,26,India
RG Sharma,LMP Simmons,26,India
RG Sharma,R Dhawan,26,India
RG Sharma,JD Unadkat,26,India
RG Sharma,YS Chahal,26,India
RG Sharma,DS Kulkarni,26,India
RG Sharma,LA Dawson,26,India
RG Sharma,TS Mills,26,India
RG Sharma,KA Pollard,26,India
RG Sharma,SP Narine,26,India
RG Sharma,A Mishra,26,India
RG Sharma,GJ Bailey,26,India
RG Sharma,MC Henriques,26,India
RG Sharma,Babar Azam,26,India
RG Sharma,Sohail Tanvir,26,India
RG Sharma,Hasan Ali,26,India
RG Sharma,CAK Walton,26,India
RG Sharma,KOK Williams,26,India
RG Sharma,Rumman Raees,26,India
RG Sharma,Rubel Hossain,26,India
RG Sharma,JDS Neesham,26,India
RG Sharma,JT Smuts,26,India
RG Sharma,M Klinger,26,India
RG Sharma,Kamran Akmal,26,India
RG Sharma,Shadab Khan,26,India
RG Sharma,T Shamsi,26,India
RG Sharma,DJ Malan,26,India
RG Sharma,KD Karthik,26,India
RG Sharma,Kuldeep Yadav,26,India
RG Sharma,Sohail Khan,26,India
RG Sharma,DT Christian,26,India
S Dhawan,V Kohli,19,India
S Dhawan,SK Raina,19,India
S Dhawan,MS Dhoni,19,India
S Dhawan,AJ Finch,19,India
S Dhawan,DA Warner,19,India
S Dhawan,SPD Smith,19,India
S Dhawan,CA Lynn,19,India
S Dhawan,SR Watson,19,India
S Dhawan,HH Pandya,19,India
S Dhawan,JJ Bumrah,19,India
S Dhawan,A Nehra,19,India
S Dhawan,SE Marsh,19,India
S Dhawan,GJ Maxwell,19,India
S Dhawan,AJ Tye,19,India
S Dhawan,AM Rahane,19,India
S Dhawan,S Prasanna,19,India
S Dhawan,JJ Roy,19,India
